doctor_id,hospital_type,response,satisfaction
9959,medium,1,3
9960,small,1,4
9961,medium,0,NA
9962,large,0,NA
9963,small,0,NA
9964,large,1,5
9965,medium,0,NA
9966,small,1,2
9967,large,1,5
9968,large,0,NA
9969,small,0,NA
9970,medium,0,NA
9971,medium,0,NA
9972,small,0,NA
9973,small,0,NA
9974,small,0,NA
9975,medium,1,4
9976,large,1,3
9977,large,0,NA
9978,large,1,2
9979,large,1,4
9980,medium,0,NA
9981,large,1,2
9982,large,1,3
9983,large,1,4
9984,large,0,NA
9985,small,0,NA
9986,small,0,NA
9987,medium,0,NA
9988,medium,0,NA
9989,small,0,NA
9990,small,0,NA
9991,medium,0,NA
9992,medium,1,3
9993,large,1,3
9994,medium,0,NA
9995,small,0,NA
9996,small,0,NA
9997,small,0,NA
9998,large,1,5
9999,large,1,5
10000,medium,1,3
10001,large,0,NA
10002,large,1,4
10003,large,0,NA
10004,large,1,4
10005,medium,0,NA
10006,medium,0,NA
10007,large,1,5
10008,medium,1,3
10009,medium,0,NA
10010,medium,0,NA
10011,large,1,5
10012,medium,0,NA
10013,medium,0,NA
10014,small,0,NA
10015,medium,0,NA
10016,small,0,NA
10017,large,1,4
10018,medium,1,2
10019,medium,0,NA
10020,small,0,NA
10021,small,0,NA
10022,large,1,5
10023,medium,1,4
10024,medium,0,NA
10025,medium,0,NA
10026,medium,0,NA
10027,large,1,2
10028,small,0,NA
10029,medium,1,4
10030,medium,0,NA
10031,large,0,NA
10032,large,0,NA
10033,medium,1,2
10034,small,0,NA
10035,small,0,NA
10036,small,1,4
10037,large,1,3
10038,medium,1,4
10039,large,1,5
10040,medium,1,1
10041,medium,0,NA
10042,large,1,4
10043,small,0,NA
10044,medium,1,3
10045,small,0,NA
10046,medium,1,3
10047,large,1,4
10048,small,0,NA
10049,large,1,4
10050,large,0,NA
10051,medium,0,NA
10052,large,1,5
10053,small,0,NA
10054,large,0,NA
10055,small,0,NA
10056,large,0,NA
10057,large,1,5
10058,medium,1,4
10059,small,0,NA
10060,large,1,3
10061,medium,0,NA
10062,small,0,NA
10063,medium,1,4
10064,medium,0,NA
10065,small,0,NA
10066,medium,1,5
10067,small,0,NA
10068,medium,1,3
10069,small,0,NA
10070,medium,0,NA
10071,medium,1,4
10072,large,1,5
10073,small,0,NA
10074,small,0,NA
10075,large,0,NA
10076,small,0,NA
10077,small,0,NA
10078,medium,1,3
10079,large,1,5
10080,medium,1,4
10081,large,1,5
10082,small,0,NA
10083,large,1,2
10084,medium,0,NA
10085,large,0,NA
10086,large,1,5
10087,large,1,4
10088,medium,1,1
10089,large,1,3
10090,medium,1,3
10091,large,1,3
10092,small,0,NA
10093,large,0,NA
10094,medium,1,3
10095,small,0,NA
10096,medium,1,3
10097,large,0,NA
10098,medium,0,NA
10099,large,1,5
10100,medium,1,5
10101,large,0,NA
10102,small,0,NA
10103,small,0,NA
10104,medium,1,3
10105,large,1,4
10106,small,0,NA
10107,medium,0,NA
10108,large,1,3
10109,small,0,NA
10110,large,0,NA
10111,large,1,3
10112,large,1,5
10113,large,1,5
10114,small,0,NA
10115,medium,0,NA
10116,large,1,5
10117,large,1,5
10118,large,1,2
10119,large,1,5
10120,small,0,NA
10121,small,0,NA
10122,medium,0,NA
10123,large,1,5
10124,large,0,NA
10125,large,0,NA
10126,small,0,NA
10127,medium,1,4
10128,medium,1,4
10129,medium,1,5
10130,large,1,2
10131,medium,0,NA
10132,large,1,5
10133,small,0,NA
10134,medium,1,3
10135,medium,1,5
10136,medium,1,4
10137,large,0,NA
10138,medium,0,NA
10139,medium,1,4
10140,medium,1,4
10141,medium,0,NA
10142,large,1,5
10143,large,1,4
10144,small,0,NA
10145,medium,0,NA
10146,large,1,4
10147,large,1,3
10148,medium,0,NA
10149,small,0,NA
10150,small,0,NA
10151,small,0,NA
10152,small,0,NA
10153,medium,0,NA
10154,large,1,5
10155,small,0,NA
10156,large,1,5
10157,large,1,2
10158,medium,0,NA
10159,medium,0,NA
10160,medium,1,4
10161,small,0,NA
10162,large,1,5
10163,large,0,NA
10164,small,1,1
10165,small,0,NA
10166,medium,0,NA
10167,small,0,NA
10168,small,1,4
10169,large,1,5
10170,large,1,5
10171,small,0,NA
10172,small,0,NA
10173,large,1,5
10174,small,0,NA
10175,large,1,5
10176,large,1,5
10177,large,0,NA
10178,medium,1,3
10179,small,0,NA
10180,medium,1,3
10181,large,1,2
10182,small,0,NA
10183,medium,0,NA
10184,medium,0,NA
10185,medium,1,3
10186,medium,1,5
10187,small,0,NA
10188,small,0,NA
10189,large,0,NA
10190,large,1,5
10191,large,1,5
10192,large,1,3
10193,small,0,NA
10194,small,1,2
10195,medium,1,1
10196,small,0,NA
10197,large,1,5
10198,medium,0,NA
10199,small,1,4
10200,small,0,NA
10201,medium,0,NA
10202,medium,0,NA
10203,small,0,NA
10204,small,0,NA
10205,small,0,NA
10206,small,0,NA
10207,small,0,NA
10208,medium,0,NA
10209,medium,0,NA
10210,medium,0,NA
10211,large,0,NA
10212,small,1,2
10213,large,0,NA
10214,large,1,5
10215,small,0,NA
10216,small,1,2
10217,large,1,5
10218,medium,0,NA
10219,medium,0,NA
10220,small,1,1
10221,small,0,NA
10222,medium,1,3
10223,large,1,5
10224,large,0,NA
10225,small,0,NA
10226,large,1,3
10227,small,0,NA
10228,small,0,NA
10229,medium,0,NA
10230,small,0,NA
10231,small,0,NA
10232,small,0,NA
10233,small,0,NA
10234,medium,0,NA
10235,large,1,5
10236,small,0,NA
10237,large,0,NA
10238,large,1,5
10239,medium,1,5
10240,large,1,5
10241,small,0,NA
10242,small,0,NA
10243,medium,1,4
10244,large,0,NA
10245,large,1,4
10246,small,0,NA
10247,small,0,NA
10248,small,0,NA
10249,large,1,5
10250,small,0,NA
10251,small,0,NA
10252,small,1,3
10253,medium,1,4
10254,large,0,NA
10255,small,0,NA
10256,large,1,4
10257,small,0,NA
10258,medium,1,4
10259,large,0,NA
10260,small,0,NA
10261,medium,1,3
10262,large,1,4
10263,medium,0,NA
10264,small,0,NA
10265,medium,1,3
10266,large,1,4
10267,medium,1,4
10268,large,1,3
10269,small,0,NA
10270,small,0,NA
10271,small,0,NA
10272,small,0,NA
10273,medium,1,3
10274,small,0,NA
10275,large,1,4
10276,small,1,1
10277,small,1,3
10278,large,1,4
10279,medium,1,4
10280,medium,1,1
10281,medium,1,2
10282,small,0,NA
10283,medium,1,4
10284,large,1,2
10285,large,1,3
10286,large,1,5
10287,small,0,NA
10288,large,0,NA
10289,large,1,5
10290,small,0,NA
10291,large,1,4
10292,medium,1,4
10293,large,0,NA
10294,large,0,NA
10295,large,1,5
10296,small,0,NA
10297,large,1,4
10298,medium,0,NA
10299,medium,0,NA
10300,large,1,5
